Datetime,equity
2025-03-27 00:00:00+00:00,74729.3027514784
2025-03-27 04:00:00+00:00,74501.83955562158
2025-03-27 08:00:00+00:00,74114.72736846795
2025-03-27 12:00:00+00:00,74113.18280775148
2025-03-27 16:00:00+00:00,74267.45246689784
2025-03-27 20:00:00+00:00,73721.16511920841
2025-03-28 00:00:00+00:00,72842.45441743355
2025-03-28 04:00:00+00:00,71414.95859815367
2025-03-28 08:00:00+00:00,71417.63704359555
2025-03-28 12:00:00+00:00,70433.80932433286
2025-03-28 16:00:00+00:00,70236.18720184024
2025-03-28 20:00:00+00:00,70707.45607551678
2025-03-29 00:00:00+00:00,70530.20716517494
2025-03-29 04:00:00+00:00,70174.07215290089
2025-03-29 08:00:00+00:00,68733.61668246868
2025-03-29 12:00:00+00:00,68573.01280190083
2025-03-29 16:00:00+00:00,68098.28114565152
2025-03-29 20:00:00+00:00,67953.45475358183
2025-03-30 00:00:00+00:00,68322.71062793495
2025-03-30 04:00:00+00:00,68337.06307993548
2025-03-30 08:00:00+00:00,68048.04253354424
2025-03-30 12:00:00+00:00,67618.25860815188
2025-03-30 16:00:00+00:00,67464.63729739522
2025-03-30 20:00:00+00:00,66825.20600652219
2025-03-31 00:00:00+00:00,66686.00913453296
2025-03-31 04:00:00+00:00,67392.70094617059
2025-03-31 08:00:00+00:00,66536.10481085225
2025-03-31 12:00:00+00:00,67874.53627228715
2025-03-31 16:00:00+00:00,67240.4174605184
2025-03-31 20:00:00+00:00,67046.16924598133
2025-04-01 00:00:00+00:00,67508.61243854399
2025-04-01 04:00:00+00:00,68217.17694838942
2025-04-01 08:00:00+00:00,68515.17136841787
2025-04-01 12:00:00+00:00,70583.47338002274
2025-04-01 16:00:00+00:00,70271.13108051145
2025-04-01 20:00:00+00:00,70083.13706985152
2025-04-02 00:00:00+00:00,69031.3271354548
2025-04-02 04:00:00+00:00,68614.50284176068
2025-04-02 08:00:00+00:00,68622.24943869121
2025-04-02 12:00:00+00:00,70471.82270841439
2025-04-02 16:00:00+00:00,70526.1974904121
2025-04-02 20:00:00+00:00,62948.547384514735
2025-04-03 00:00:00+00:00,63601.256795778354
2025-04-03 04:00:00+00:00,63588.37089301441
2025-04-03 08:00:00+00:00,63264.34251778493
2025-04-03 12:00:00+00:00,62496.104636328484
2025-04-03 16:00:00+00:00,62522.07285515485
2025-04-03 20:00:00+00:00,63309.55328794424
2025-04-04 00:00:00+00:00,62405.59928897456
2025-04-04 04:00:00+00:00,63191.19325552334
2025-04-04 08:00:00+00:00,62198.493504639
2025-04-04 12:00:00+00:00,62358.827363461714
2025-04-04 16:00:00+00:00,64526.87637678026
2025-04-04 20:00:00+00:00,64621.60631518513
2025-04-05 00:00:00+00:00,63537.47479788501
2025-04-05 04:00:00+00:00,63716.40912598308
2025-04-05 08:00:00+00:00,63300.649951872845
2025-04-05 12:00:00+00:00,61863.91255273239
2025-04-05 16:00:00+00:00,61926.16664752536
2025-04-05 20:00:00+00:00,62463.09163454413
2025-04-06 00:00:00+00:00,62319.35529961396
2025-04-06 04:00:00+00:00,61814.26869041866
2025-04-06 08:00:00+00:00,61596.248750158054
2025-04-06 12:00:00+00:00,61414.20227831096
2025-04-06 16:00:00+00:00,59214.21399383136
2025-04-06 20:00:00+00:00,58190.7714304293
2025-04-07 00:00:00+00:00,57717.37388640855
2025-04-07 04:00:00+00:00,55862.74675815825
2025-04-07 08:00:00+00:00,56995.8542603364
2025-04-07 12:00:00+00:00,58428.042675621575
2025-04-07 16:00:00+00:00,58200.541251939845
2025-04-07 20:00:00+00:00,58932.56881215303
2025-04-08 00:00:00+00:00,59383.18366710694
2025-04-08 04:00:00+00:00,57948.8130540216
2025-04-08 08:00:00+00:00,59473.501235571755
2025-04-08 12:00:00+00:00,57149.15142034145
2025-04-08 16:00:00+00:00,55475.193067171
2025-04-08 20:00:00+00:00,56189.55745992527
2025-04-09 00:00:00+00:00,54990.06500940504
2025-04-09 04:00:00+00:00,56670.11945334485
2025-04-09 08:00:00+00:00,54468.230430255266
2025-04-09 12:00:00+00:00,55053.7279692138
2025-04-09 16:00:00+00:00,61443.80064136768
2025-04-09 20:00:00+00:00,61495.45579112923
2025-04-10 00:00:00+00:00,59478.32003215428
2025-04-10 04:00:00+00:00,58698.52251409213
2025-04-10 08:00:00+00:00,58661.73961229675
2025-04-10 12:00:00+00:00,56348.00458885505
2025-04-10 16:00:00+00:00,57242.58057411608
2025-04-10 20:00:00+00:00,57188.3529632186
2025-04-11 00:00:00+00:00,58005.28967547857
2025-04-11 04:00:00+00:00,58523.365682800926
2025-04-11 08:00:00+00:00,59241.166634223904
2025-04-11 12:00:00+00:00,60189.86859099973
2025-04-11 16:00:00+00:00,60671.74894999698
2025-04-11 20:00:00+00:00,60942.80665193293
2025-04-12 00:00:00+00:00,60325.39744196771
2025-04-12 04:00:00+00:00,62373.38896770601
2025-04-12 08:00:00+00:00,62544.05492818419
2025-04-12 12:00:00+00:00,65490.55253996944
2025-04-12 16:00:00+00:00,65611.02262971875
2025-04-12 20:00:00+00:00,66379.01945187061
2025-04-13 00:00:00+00:00,66163.17720773643
2025-04-13 04:00:00+00:00,64526.79182197495
2025-04-13 08:00:00+00:00,65164.27938023172
2025-04-13 12:00:00+00:00,64612.12480221404
2025-04-13 16:00:00+00:00,64356.12586149676
2025-04-13 20:00:00+00:00,64093.19218446339
2025-04-14 00:00:00+00:00,64706.18446396009
2025-04-14 04:00:00+00:00,64881.79502994822
2025-04-14 08:00:00+00:00,65374.156117303864
2025-04-14 12:00:00+00:00,63436.03599383404
2025-04-14 16:00:00+00:00,63773.10313514027
2025-04-14 20:00:00+00:00,63273.93202761046
2025-04-15 00:00:00+00:00,63824.150297580876
2025-04-15 04:00:00+00:00,63961.77925028251
2025-04-15 08:00:00+00:00,63882.33905902825
2025-04-15 12:00:00+00:00,63313.715760254505
2025-04-15 16:00:00+00:00,62729.32459270706
2025-04-15 20:00:00+00:00,62478.4270581318
2025-04-16 00:00:00+00:00,62500.996752651015
2025-04-16 04:00:00+00:00,62217.9451327333
2025-04-16 08:00:00+00:00,62743.71576261632
2025-04-16 12:00:00+00:00,63377.983096651056
2025-04-16 16:00:00+00:00,63006.997753501826
2025-04-16 20:00:00+00:00,62363.263358952994
2025-04-17 00:00:00+00:00,61631.980136743376
2025-04-17 04:00:00+00:00,63754.60091809204
2025-04-17 08:00:00+00:00,63213.261389962856
2025-04-17 12:00:00+00:00,63369.96493757919
2025-04-17 16:00:00+00:00,63113.540950570634
2025-04-17 20:00:00+00:00,63047.49301002975
2025-04-18 00:00:00+00:00,62820.693751213796
2025-04-18 04:00:00+00:00,63007.50720374882
2025-04-18 08:00:00+00:00,62708.605679692795
2025-04-18 12:00:00+00:00,62073.439941073724
2025-04-18 16:00:00+00:00,62383.614092782904
2025-04-18 20:00:00+00:00,62217.42912182262
2025-04-19 00:00:00+00:00,62493.29657265085
2025-04-19 04:00:00+00:00,62378.50403029059
2025-04-19 08:00:00+00:00,62382.99945433429
2025-04-19 12:00:00+00:00,62463.91708712076
2025-04-19 16:00:00+00:00,62356.02691007213
2025-04-19 20:00:00+00:00,62877.49609914057
2025-04-20 00:00:00+00:00,63367.49731990316
2025-04-20 04:00:00+00:00,62760.61507400454
2025-04-20 08:00:00+00:00,61308.593107891546
2025-04-20 12:00:00+00:00,61388.47564367527
2025-04-20 16:00:00+00:00,61595.745624439034
2025-04-20 20:00:00+00:00,61979.49469738746
2025-04-21 00:00:00+00:00,63457.832570499646
2025-04-21 04:00:00+00:00,63627.11423562723
2025-04-21 08:00:00+00:00,63285.85044893278
2025-04-21 12:00:00+00:00,63087.81796700328
2025-04-21 16:00:00+00:00,62498.66328719163
2025-04-21 20:00:00+00:00,62600.09479723907
2025-04-22 00:00:00+00:00,63025.65787250312
2025-04-22 04:00:00+00:00,63268.396127045926
2025-04-22 08:00:00+00:00,63384.52939463715
2025-04-22 12:00:00+00:00,64980.00256802167
2025-04-22 16:00:00+00:00,64476.51720026217
2025-04-22 20:00:00+00:00,66586.84178371825
2025-04-23 00:00:00+00:00,68074.20800692851
2025-04-23 04:00:00+00:00,67946.05868665192
2025-04-23 08:00:00+00:00,68140.1783670709
2025-04-23 12:00:00+00:00,68040.46454685568
2025-04-23 16:00:00+00:00,67715.54156615438
2025-04-23 20:00:00+00:00,68058.28412689414
2025-04-24 00:00:00+00:00,67038.77666469368
2025-04-24 04:00:00+00:00,66595.73790680757
2025-04-24 08:00:00+00:00,66879.70156541644
2025-04-24 12:00:00+00:00,67365.89672903271
2025-04-24 16:00:00+00:00,67653.9453026773
2025-04-24 20:00:00+00:00,67968.0888656695
2025-04-25 00:00:00+00:00,67607.19635841816
2025-04-25 04:00:00+00:00,68997.3008307937
2025-04-25 08:00:00+00:00,68948.29073721636
2025-04-25 12:00:00+00:00,68141.85192471644
2025-04-25 16:00:00+00:00,67455.71061463364
2025-04-25 20:00:00+00:00,66700.57315283442
2025-04-26 00:00:00+00:00,66663.3174767903
2025-04-26 04:00:00+00:00,66681.8213919456
2025-04-26 08:00:00+00:00,66139.62350960352
2025-04-26 12:00:00+00:00,66671.0811333473
2025-04-26 16:00:00+00:00,67148.09675661
2025-04-26 20:00:00+00:00,67436.97267752996
2025-04-27 00:00:00+00:00,67024.76895960186
2025-04-27 04:00:00+00:00,66802.92706648512
2025-04-27 08:00:00+00:00,66883.6641828448
2025-04-27 12:00:00+00:00,66436.27685916364
2025-04-27 16:00:00+00:00,66792.60826420893
2025-04-27 20:00:00+00:00,65879.95848122133
2025-04-28 00:00:00+00:00,66062.48843781886
2025-04-28 04:00:00+00:00,67264.51498126594
2025-04-28 08:00:00+00:00,67536.08394108174
2025-04-28 12:00:00+00:00,65149.83865483127
2025-04-28 16:00:00+00:00,65736.70511672321
2025-04-28 20:00:00+00:00,65839.07844318324
2025-04-29 00:00:00+00:00,65640.68409199496
2025-04-29 04:00:00+00:00,66260.1792660821
2025-04-29 08:00:00+00:00,66553.34175895121
2025-04-29 12:00:00+00:00,66015.7559469654
2025-04-29 16:00:00+00:00,66257.99691501855
2025-04-29 20:00:00+00:00,65390.876092437895
2025-04-30 00:00:00+00:00,65794.61103919314
2025-04-30 04:00:00+00:00,64918.05629081157
2025-04-30 08:00:00+00:00,65225.31226960757
2025-04-30 12:00:00+00:00,64412.188106198475
2025-04-30 16:00:00+00:00,64549.728035963526
2025-04-30 20:00:00+00:00,64533.02652943498
2025-05-01 00:00:00+00:00,64923.808913182955
2025-05-01 04:00:00+00:00,65399.68109202345
2025-05-01 08:00:00+00:00,66251.01205416927
2025-05-01 12:00:00+00:00,66272.84105319866
2025-05-01 16:00:00+00:00,65600.50788309374
2025-05-01 20:00:00+00:00,65858.09007164043
2025-05-02 00:00:00+00:00,66110.86580823628
2025-05-02 04:00:00+00:00,65538.1206253062
2025-05-02 08:00:00+00:00,65912.05211372863
2025-05-02 12:00:00+00:00,66200.85917362044
2025-05-02 16:00:00+00:00,65921.42482841088
2025-05-02 20:00:00+00:00,65868.10921628066
2025-05-03 00:00:00+00:00,65517.71306580258
2025-05-03 04:00:00+00:00,65115.904065013296
2025-05-03 08:00:00+00:00,65033.54701572524
2025-05-03 12:00:00+00:00,65405.40157160157
2025-05-03 16:00:00+00:00,65536.60241202582
2025-05-03 20:00:00+00:00,65369.39264528948
2025-05-04 00:00:00+00:00,65311.279229558095
2025-05-04 04:00:00+00:00,65635.3595663669
2025-05-04 08:00:00+00:00,65158.33042373743
2025-05-04 12:00:00+00:00,65272.41811106286
2025-05-04 16:00:00+00:00,65186.8523455688
2025-05-04 20:00:00+00:00,64490.20440483787
2025-05-05 00:00:00+00:00,63978.59243198789
2025-05-05 04:00:00+00:00,64757.273620140644
2025-05-05 08:00:00+00:00,63571.29141672167
2025-05-05 12:00:00+00:00,63381.710618405625
2025-05-05 16:00:00+00:00,63835.65046033115
2025-05-05 20:00:00+00:00,63850.78819276882
2025-05-06 00:00:00+00:00,62941.2452039269
2025-05-06 04:00:00+00:00,62842.05448009416
2025-05-06 08:00:00+00:00,62360.89524965785
2025-05-06 12:00:00+00:00,62865.46504817955
2025-05-06 16:00:00+00:00,63124.3592949994
2025-05-06 20:00:00+00:00,64355.697625696186
2025-05-07 00:00:00+00:00,64155.064323135106
2025-05-07 04:00:00+00:00,64504.157335934964
2025-05-07 08:00:00+00:00,64493.73819942938
2025-05-07 12:00:00+00:00,63744.27498533253
2025-05-07 16:00:00+00:00,62990.48808632532
2025-05-07 20:00:00+00:00,63437.67768794947
2025-05-08 00:00:00+00:00,64877.75729755278
2025-05-08 04:00:00+00:00,65722.04172702228
2025-05-08 08:00:00+00:00,66718.23301497128
2025-05-08 12:00:00+00:00,69910.61200717735
2025-05-08 16:00:00+00:00,72178.02926298464
2025-05-08 20:00:00+00:00,75230.33483085029
2025-05-09 00:00:00+00:00,75150.92580926558
2025-05-09 04:00:00+00:00,80570.84714086087
2025-05-09 08:00:00+00:00,80134.6087390221
2025-05-09 12:00:00+00:00,78430.89329309083
2025-05-09 16:00:00+00:00,79462.52895118925
2025-05-09 20:00:00+00:00,79921.60170687425
2025-05-10 00:00:00+00:00,79746.08391238443
2025-05-10 04:00:00+00:00,79973.30878325285
